Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,166.84920000000000,NA,9.95000000000000,9.52010000000000,0.25420000000000,7.38800000000000,7.57290000000000,NA,9.95020000000000,9.69600000000000,0.25420000000000,7.32870000000000,9.75530000000000,7.98060000000000,1.77470000000000,0.00000000000000,0.60680000000000,166.84920000000000,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,176.79940000000002,NA,11.04870000000000,10.77630000000000,0.27820000000000,6.96580000000000,7.30050000000000,NA,11.07270000000000,10.79450000000000,0.27820000000000,8.43200000000000,9.32830000000000,8.28840000000000,1.03990000000000,0.00000000000000,-0.82610000000000,176.79940000000002,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,187.87210000000002,NA,10.25150000000000,10.57600000000000,0.25780000000000,7.44960000000000,7.62500000000000,NA,10.23110000000000,9.97330000000000,0.25780000000000,8.17770000000000,9.24520000000000,8.15360000000000,1.09160000000000,0.00000000000000,0.49670000000000,187.87210000000002,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,198.10320000000002,NA,9.75680000000000,10.08330000000000,0.24370000000000,7.70890000000000,7.95150000000000,NA,9.74270000000000,9.49900000000000,0.24370000000000,7.37230000000000,9.83560000000000,8.18260000000000,1.65300000000000,0.00000000000000,0.14780000000000,198.10320000000002,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,207.84590000000000,NA,10.19540000000000,9.96900000000000,0.27770000000000,7.60450000000000,7.72510000000000,NA,10.22940000000000,9.95170000000000,0.27770000000000,7.73280000000000,9.82340000000000,8.26350000000000,1.55990000000000,0.00000000000000,-0.22630000000000,207.84590000000000,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,218.07530000000000,NA,10.17720000000000,10.26230000000000,0.25600000000000,7.66170000000000,7.81020000000000,NA,10.15550000000000,9.89950000000000,0.25600000000000,7.32680000000000,10.23440000000000,8.11570000000000,2.11870000000000,0.00000000000000,-0.03290000000000,218.07530000000000,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,228.23080000000002,NA,10.04620000000000,9.82600000000000,0.25900000000000,7.42640000000000,7.59000000000000,NA,10.04920000000000,9.79020000000000,0.25900000000000,7.94240000000000,9.27420000000000,8.16900000000000,1.10520000000000,0.00000000000000,0.32950000000000,228.23080000000002,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,238.28000000000000,NA,9.87930000000000,10.00750000000000,0.25840000000000,7.65600000000000,7.71820000000000,NA,9.87870000000000,9.62030000000000,0.25840000000000,7.54450000000000,9.73180000000000,8.27920000000000,1.45260000000000,0.00000000000000,0.04170000000000,238.28000000000000,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,248.15870000000001,NA,10.21900000000000,10.51240000000000,0.68930000000000,7.72510000000000,8.01160000000000,NA,10.64990000000000,9.96060000000000,0.68930000000000,7.39760000000000,10.28810000000000,8.09930000000000,2.18880000000000,0.00000000000000,-0.63370000000000,248.15870000000001,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,258.80860000000001,NA,10.69150000000000,10.57210000000000,0.26530000000000,7.70000000000000,7.89220000000000,NA,10.26750000000000,10.00220000000000,0.26530000000000,7.62570000000000,10.07650000000000,8.19180000000000,1.88470000000000,0.00000000000000,0.07780000000000,258.80860000000001,NA,NA,NA,NA
3DMarkTimeSpy.exe,19736,0x36B47B0,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,269.07610000000000,NA,10.23080000000000,10.39730000000000,0.29720000000000,7.89200000000000,8.05870000000000,NA,10.26270000000000,9.96550000000000,0.29720000000000,7.82880000000000,10.02870000000000,8.31790000000000,1.71080000000000,0.00000000000000,-0.12980000000000,269.07610000000000,NA,NA,NA,NA
